"AREA_NAME_id","HOOD_ID","POPULATION_2023","ASSAULT_2014","ASSAULT_RATE_2014","AUTOTHEFT_2014","AUTOTHEFT_RATE_2014","BIKETHEFT_2014","BIKETHEFT_RATE_2014","BREAKENTER_2014","BREAKENTER_RATE_2014","HOMICIDE_2014","HOMICIDE_RATE_2014","ROBBERY_2014","ROBBERY_RATE_2014","SHOOTING_2014","SHOOTING_RATE_2014","THEFTFROMMV_2014","THEFTFROMMV_RATE_2014","THEFTOVER_2014","THEFTOVER_RATE_2014","ASSAULT_2015","ASSAULT_RATE_2015","AUTOTHEFT_2015","AUTOTHEFT_RATE_2015","BIKETHEFT_2015","BIKETHEFT_RATE_2015","BREAKENTER_2015","BREAKENTER_RATE_2015","HOMICIDE_2015","HOMICIDE_RATE_2015","ROBBERY_2015","ROBBERY_RATE_2015","SHOOTING_2015","SHOOTING_RATE_2015","THEFTFROMMV_2015","THEFTFROMMV_RATE_2015","THEFTOVER_2015","THEFTOVER_RATE_2015","ASSAULT_2016","ASSAULT_RATE_2016","AUTOTHEFT_2016","AUTOTHEFT_RATE_2016","BIKETHEFT_2016","BIKETHEFT_RATE_2016","BREAKENTER_2016","BREAKENTER_RATE_2016","HOMICIDE_2016","HOMICIDE_RATE_2016","ROBBERY_2016","ROBBERY_RATE_2016","SHOOTING_2016","SHOOTING_RATE_2016","THEFTFROMMV_2016","THEFTFROMMV_RATE_2016","THEFTOVER_2016","THEFTOVER_RATE_2016","ASSAULT_2017","ASSAULT_RATE_2017","AUTOTHEFT_2017","AUTOTHEFT_RATE_2017","BIKETHEFT_2017","BIKETHEFT_RATE_2017","BREAKENTER_2017","BREAKENTER_RATE_2017","HOMICIDE_2017","HOMICIDE_RATE_2017","ROBBERY_2017","ROBBERY_RATE_2017","SHOOTING_2017","SHOOTING_RATE_2017","THEFTFROMMV_2017","THEFTFROMMV_RATE_2017","THEFTOVER_2017","THEFTOVER_RATE_2017","ASSAULT_2018","ASSAULT_RATE_2018","AUTOTHEFT_2018","AUTOTHEFT_RATE_2018","BIKETHEFT_2018","BIKETHEFT_RATE_2018","BREAKENTER_2018","BREAKENTER_RATE_2018","HOMICIDE_2018","HOMICIDE_RATE_2018","ROBBERY_2018","ROBBERY_RATE_2018","SHOOTING_2018","SHOOTING_RATE_2018","THEFTFROMMV_2018","THEFTFROMMV_RATE_2018","THEFTOVER_2018","THEFTOVER_RATE_2018","ASSAULT_2019","ASSAULT_RATE_2019","AUTOTHEFT_2019","AUTOTHEFT_RATE_2019","BIKETHEFT_2019","BIKETHEFT_RATE_2019","BREAKENTER_2019","BREAKENTER_RATE_2019","HOMICIDE_2019","HOMICIDE_RATE_2019","ROBBERY_2019","ROBBERY_RATE_2019","SHOOTING_2019","SHOOTING_RATE_2019","THEFTFROMMV_2019","THEFTFROMMV_RATE_2019","THEFTOVER_2019","THEFTOVER_RATE_2019","ASSAULT_2020","ASSAULT_RATE_2020","AUTOTHEFT_2020","AUTOTHEFT_RATE_2020","BIKETHEFT_2020","BIKETHEFT_RATE_2020","BREAKENTER_2020","BREAKENTER_RATE_2020","HOMICIDE_2020","HOMICIDE_RATE_2020","ROBBERY_2020","ROBBERY_RATE_2020","SHOOTING_2020","SHOOTING_RATE_2020","THEFTFROMMV_2020","THEFTFROMMV_RATE_2020","THEFTOVER_2020","THEFTOVER_RATE_2020","ASSAULT_2021","ASSAULT_RATE_2021","AUTOTHEFT_2021","AUTOTHEFT_RATE_2021","BIKETHEFT_2021","BIKETHEFT_RATE_2021","BREAKENTER_2021","BREAKENTER_RATE_2021","HOMICIDE_2021","HOMICIDE_RATE_2021","ROBBERY_2021","ROBBERY_RATE_2021","SHOOTING_2021","SHOOTING_RATE_2021","THEFTFROMMV_2021","THEFTFROMMV_RATE_2021","THEFTOVER_2021","THEFTOVER_RATE_2021","ASSAULT_2022","ASSAULT_RATE_2022","AUTOTHEFT_2022","AUTOTHEFT_RATE_2022","BIKETHEFT_2022","BIKETHEFT_RATE_2022","BREAKENTER_2022","BREAKENTER_RATE_2022","HOMICIDE_2022","HOMICIDE_RATE_2022","ROBBERY_2022","ROBBERY_RATE_2022","SHOOTING_2022","SHOOTING_RATE_2022","THEFTFROMMV_2022","THEFTFROMMV_RATE_2022","THEFTOVER_2022","THEFTOVER_RATE_2022","ASSAULT_2023","ASSAULT_RATE_2023","AUTOTHEFT_2023","AUTOTHEFT_RATE_2023","BIKETHEFT_2023","BIKETHEFT_RATE_2023","BREAKENTER_2023","BREAKENTER_RATE_2023","HOMICIDE_2023","HOMICIDE_RATE_2023","ROBBERY_2023","ROBBERY_RATE_2023","SHOOTING_2023","SHOOTING_RATE_2023","THEFTFROMMV_2023","THEFTFROMMV_RATE_2023","THEFTOVER_2023","THEFTOVER_RATE_2023"
11,248,49097,8,103.635243140161,25,533.918308094144,37,973.498987965286,74,650.553046260029,46,46.0747191682458,42,715.895055560395,19,725.102097960189,14,701.150869950652,35,971.807515947148,2,263.150777900591,20,765.422582160681,74,908.825141377747,23,765.359373064712,47,359.641933115199,66,923.14644320868,61,158.264350844547,88,768.942992202938,91,507.893814705312,18,777.892293408513,7,533.327885670587,37,896.379489917308,9,165.025663096458,85,311.247416539118,49,685.329239116982,100,64.8656918201596,63,872.270781779662,22,413.575659738854,99,214.966531144455,31,720.03173478879,37,959.535661386326,17,998.687893385068,5,707.33850565739,95,745.328659424558,49,17.4993916880339,38,856.78349994123,72,307.904432760552,25,667.321533430368,26,476.172368042171,91,509.295847499743,49,278.32572767511,19,565.5493340455,86,848.716278094798,29,717.707783449441,3,971.977448556572,26,989.095774944872,89,301.001247717068,26,408.863981952891,72,925.002289237455,100,473.690904676914,13,522.547868546098,38,383.26846761629,1,418.803337262943,31,258.318008156493,42,584.369559539482,72,860.082040773705,0,129.297994310036,65,797.251479001716,42,730.001399060711,33,902.831438696012,63,970.132539747283,78,601.854405831546,99,938.703504623845,32,915.741003816947,75,401.473472360522,91,480.53457820788,59,546.25421226956,95,5.85069507360458,16,988.461102824658,9,618.014854378998,74,750.48344861716,57,875.346485059708,37,975.411277031526,68,305.274934042245,84,696.807237807661,29,822.94035051018,50,358.835459686816,84,737.98336298205,14,770.197949372232,21,941.84987526387,52,394.846473587677,81,770.307365106419,40,337.862766813487,34,653.945713071153,59,74.4586794171482,79,501.294608460739,62,985.666964668781,65,459.017573622987,78,421.995807206258,65,643.279240699485,58,197.410344611853
12,244,1822,28,216.223649214953,97,601.729162503034,51,241.101497085765,33,747.751759365201,75,854.77886791341,10,11.6265979595482,84,161.373924463987,54,939.682697411627,34,214.219979010522,14,634.656602982432,6,461.940666195005,34,107.182176783681,40,26.5624602325261,51,563.446584623307,24,227.546831592917,98,15.4027596581727,0,680.368687491864,89,431.628671474755,6,147.559200646356,86,720.161704346538,26,413.480361225083,1,694.077209103853,38,818.864683620632,0,894.68438946642,41,231.876647565514,45,256.113375769928,98,78.1505245249718,64,884.346921695396,73,886.325104860589,6,162.542620208114,1,78.9513990748674,9,774.314308539033,80,853.93027542159,18,548.154920572415,18,498.028305359185,20,742.514445912093,40,198.341351933777,14,943.394375964999,58,853.801161749288,68,706.815408309922,15,346.048022387549,96,648.881783476099,24,716.723339864984,51,308.367925696075,82,685.377869289368,53,223.802915774286,23,131.896477425471,14,862.845348194242,12,24.5887474156916,5,134.886824293062,93,588.476557517424,38,759.820435428992,55,62.6188535243273,29,102.483462076634,19,314.278132747859,52,763.695157133043,53,80.6236346252263,77,779.081086395308,91,783.309712540358,42,286.131400149316,3,832.15237269178,49,889.786620857194,74,513.817041413859,1,144.272230798379,41,272.179611027241,5,684.031870216131,36,128.824958344921,29,627.076881937683,12,822.894747136161,11,479.750208789483,20,513.492671307176,2,644.571041688323,60,145.686890464276,19,798.108540708199,5,908.636399544775,12,955.202484037727,51,132.975454907864,21,632.287135813385,38,324.121274519712,52,4.27282718010247,18,884.117129258811,64,914.860580582172,45,146.54868026264,0,729.821003973484,64,187.675356864929,38,12.1537391096354,97,320.730868959799,39,232.548286672682,86,724.600479472429,73,499.473507050425
13,263,24342,37,325.581911718473,86,859.415717655793,85,367.043231148273,74,465.753289870918,27,762.035295832902,71,612.676439108327,48,220.467863138765,2,316.069416934624,48,671.166589716449,63,683.42160875909,9,95.9301339462399,13,766.419631429017,82,279.912396799773,70,449.292223667726,75,954.913129564375,62,997.720415238291,19,154.850339516997,44,737.671772250906,35,184.975225711241,83,198.136515449733,20,66.693605389446,2,284.261785680428,96,985.655291005969,44,266.580656403676,38,690.304981544614,56,403.428934514523,28,782.99055993557,31,306.828283239156,2,127.484113676473,80,601.690426236019,51,780.670646112412,38,271.297497907653,43,745.585013413802,2,980.34263541922,62,168.044629041106,9,218.144545098767,19,949.217193527147,27,490.309088723734,86,829.002762911841,25,294.135916279629,71,44.5191923063248,16,768.651528283954,68,354.177613509819,95,875.50192233175,4,40.1318336371332,32,811.14814360626,99,181.941318092868,71,768.567045219243,35,682.090255431831,23,858.645336469635,62,659.39088142477,83,376.686303177848,42,326.535234460607,90,845.760566648096,92,571.153246564791,54,568.51033680141,87,479.015992721543,8,550.723033724353,57,669.238784117624,30,979.656591080129,25,97.2355792764574,5,222.371962619945,80,417.232449632138,57,745.580206625164,90,862.781760748476,92,249.208833090961,59,254.472878295928,57,490.720251807943,42,811.570443911478,95,224.745861021802,11,36.0684590414166,10,309.020053362474,9,820.752696599811,20,427.992710378021,75,402.055520098656,18,281.675903359428,86,29.2609739117324,33,433.487263508141,0,643.66084872745,61,31.1884910333902,91,821.062565548345,14,821.774177253246,99,872.949998592958,24,126.296166330576,67,452.034948393703,33,107.833576155826,90,655.340982135385,44,246.509659104049,7,962.996947811916,75,772.49760273844
14,425,31494,6,833.733103005216,54,126.191166695207,43,586.460013873875,31,179.000695934519,40,737.002818845212,88,833.495420403779,7,937.239966122434,62,715.288396924734,15,122.792210895568,20,690.467970911413,81,501.547735882923,23,539.808325236663,88,212.466937489808,45,0.84459874778986,78,575.651128776371,14,474.941907683387,65,905.096758157015,21,229.698817478493,7,360.817130189389,20,781.262077623978,76,736.785762477666,18,252.99696600996,98,901.150946971029,25,539.965696400031,36,161.599843995646,89,994.519074913114,69,809.558070963249,71,7.3555198032409,3,401.894020847976,35,524.925277335569,10,747.735828626901,74,526.805221335962,43,307.773200562224,63,295.760346343741,86,548.922152724117,14,651.831800118089,47,703.052612487227,93,629.004895919934,14,707.586428150535,33,751.113068312407,24,138.673526700586,97,219.242041930556,48,33.573083113879,67,748.772335937247,15,62.1197537984699,1,961.441346909851,23,206.477532163262,62,608.597268583253,11,715.362713905051,67,359.704273985699,100,462.421875912696,35,748.335406417027,92,428.798687411472,100,891.458308091387,39,576.062329579145,25,578.723103040829,73,826.119689736515,23,611.080365255475,63,188.816568581387,40,882.70237762481,87,54.9662949051708,84,347.519897622988,94,891.798458294943,64,957.257262896746,41,925.260685384274,8,907.457964727655,5,705.732802161947,18,439.020038815215,77,337.859280640259,96,438.519693212584,55,85.5357069522142,44,4.60860598832369,88,408.136882120743,9,43.1499488186091,64,86.3475103396922,67,84.0476434677839,65,348.556332290173,17,836.811396759003,36,341.893692500889,71,147.624365286902,33,118.421548744664,91,580.014019273221,9,704.737658845261,93,220.571387792006,18,642.391830682755,53,618.382172193378,81,249.41047327593,31,966.735259862617,89,721.970301121473,37,386.599754216149
15,297,49627,79,152.114204596728,63,122.450568946078,13,927.447045454755,9,966.800725786015,53,185.788043076172,63,583.936793496832,78,292.833667015657,97,984.024967299774,5,728.531839791685,88,318.110443651676,70,419.816795736551,73,75.8791863918304,79,879.283671500161,84,229.484755778685,39,842.268525157124,79,374.910367187113,10,169.906695140526,48,958.615403855219,77,238.166287308559,28,941.460566129535,46,603.813617723063,73,146.255436120555,60,521.657197037712,6,702.483922243118,38,355.239269323647,54,438.445979729295,11,663.984101964161,41,369.195878505707,51,612.472122069448,48,755.49089955166,86,665.61884782277,81,479.426679434255,44,311.956936260685,75,352.43800538592,58,895.103179849684,39,407.160722184926,21,391.869077691808,59,50.6060793995857,3,548.415535362437,74,915.445232065395,9,292.23882057704,42,690.177846467122,7,708.289622562006,51,352.455078624189,88,61.4889985881746,6,765.756778419018,30,401.342804078013,36,922.492385609075,75,658.407575916499,62,321.091735968366,93,477.908165194094,83,821.728146867827,32,585.371481021866,63,986.99235287495,39,481.982554076239,3,8.23815469630063,48,734.644593903795,83,631.525086937472,8,855.254426365718,77,274.805415188894,84,130.467842100188,80,33.986498368904,71,495.721004903316,94,976.65904997848,43,708.433586871251,74,604.021826060489,66,471.836662385613,94,139.785432256758,8,269.118577241898,11,772.087222198024,23,605.313166743144,42,766.676634317264,94,255.374472821131,8,140.415465226397,26,531.559647759423,98,880.654859589413,86,510.581490583718,8,296.721730846912,59,594.093662453815,36,328.471652232111,21,266.423940425739,77,656.346735078841,40,681.300640804693,95,522.005307022482,18,615.360667463392,6,835.928126703948,21,139.465165091679,87,414.700732333586,2,960.435537155718,88,615.377931855619
16,642,43132,31,663.896501995623,71,665.161050856113,60,84.7510953899473,45,543.975072680041,29,644.441901706159,23,829.571250360459,6,47.4893082864583,56,419.568786630407,82,105.685821268708,87,269.662033068016,26,510.274326661602,55,323.720516404137,97,365.830865222961,84,795.180418528616,90,249.261300545186,30,442.31469463557,56,710.966868558899,5,264.740004669875,70,677.209288813174,71,869.640402961522,28,901.778840925545,21,222.024835413322,97,475.676472298801,23,931.726697599515,22,566.385284997523,92,979.567785514519,40,617.916261777282,35,588.693888857961,90,971.469865879044,76,973.70079276152,33,639.767784858122,73,359.188870061189,49,941.987116122618,13,463.102515088394,36,61.2494924571365,40,711.437039775774,37,123.627297347412,78,911.408764543012,74,736.349456710741,9,591.585795162246,3,345.795006025583,24,227.34518093057,56,578.828764380887,3,254.469185136259,98,484.080023830757,45,28.928745072335,72,918.846578337252,60,670.09785072878,88,426.796844229102,93,345.596815692261,91,309.833823470399,68,247.603753814474,47,384.078236995265,38,284.040121827275,86,966.08000411652,98,300.870520761237,97,609.251172747463,91,177.216575480998,57,91.6958784218878,40,437.123561510816,27,565.917046973482,8,615.650992607698,69,919.322199421003,74,27.1135752554983,0,860.159332165495,2,728.855913039297,67,774.91142693907,17,386.215143837035,67,27.0554651506245,56,778.515882091597,22,36.1790526658297,93,445.804023183882,25,229.720171773806,88,909.997450420633,23,826.733929803595,35,873.163828859106,95,929.047445999458,76,928.247827803716,76,717.43782912381,96,607.104937080294,46,883.469229564071,49,719.48412922211,62,195.481102680787,2,714.659450110048,6,792.617787839845,41,90.5424871016294,46,10.1351188495755,22,28.8810131605715,60,597.50816738233,68,667.753727640957
17,697,25831,68,527.210198808461,82,831.662481185049,39,906.759592471644,57,970.22651694715,34,191.535500343889,40,217.750234063715,52,982.894736342132,54,98.3927154447883,8,130.254355026409,52,399.672106141225,31,493.092721793801,52,863.38531342335,41,347.88616723381,25,667.621387867257,22,951.097639277577,69,923.700717510656,80,177.921914495528,17,36.976206349209,43,478.467617183924,37,889.718442689627,72,350.341685581952,60,299.034945433959,45,87.5186042394489,63,857.914210297167,16,4.62033553048968,18,878.81483999081,87,710.470824036747,0,515.172003768384,36,229.794752784073,94,484.293340472504,32,83.5032693576068,8,788.255425170064,32,3.76678071916103,97,157.837274018675,55,875.607879599556,25,676.338529214263,49,347.147616324946,30,340.425186324865,85,350.843059830368,76,644.827554933727,48,558.222238207236,85,708.0329998862,20,633.504593744874,47,369.376455899328,31,811.811058083549,29,754.049959592521,89,812.489518662915,64,513.396550901234,0,776.406980585307,9,170.479594264179,15,216.396310599521,66,328.546822769567,14,625.51179761067,85,276.562188984826,73,489.846364362165,16,542.868167394772,78,662.850932916626,16,447.20496609807,83,325.86009753868,56,740.932426881045,58,118.530859006569,38,208.624627208337,5,370.331328827888,24,854.081929894164,0,824.46316559799,54,405.836190795526,81,503.24220280163,20,811.655611731112,5,391.772047383711,97,399.640006711707,2,645.312801701948,48,764.94488818571,27,648.682749131694,24,821.85253710486,91,424.412110121921,62,132.962712552398,72,605.088839307427,18,752.489729318768,1,568.413001485169,23,274.549328023568,34,446.624444564804,71,189.08920022659,30,888.760622125119,92,481.097952695563,82,4.19057067483664,85,982.561938697472,94,173.087994800881,40,840.559592470527,80,371.723797637969,87,1.37202977202833
18,560,46650,99,536.395421950147,51,434.306900482625,22,336.140463361517,84,759.382319869474,76,576.405893312767,16,733.844602713361,73,861.67059163563,37,674.514595419168,58,20.1774262823164,32,273.289787117392,67,891.168439527974,6,327.334243338555,45,358.75958041288,13,268.565583508462,35,619.598964462057,80,141.507654218003,40,832.219509640709,75,479.896206408739,71,627.712348941714,36,147.682985523716,27,367.75075411424,44,631.171910092235,27,493.003932526335,28,992.802103282884,37,309.272375889122,92,274.593835463747,7,796.007437864318,90,823.898561764508,62,767.298183171079,47,298.2543266844,26,772.249685833231,3,376.781373750418,18,78.3158603589982,8,264.148058136925,45,596.371732652187,14,390.819066669792,20,204.874838935211,59,376.089143799618,16,696.694584796205,47,177.936154184863,19,765.208549099043,57,251.511700917035,76,911.394631257281,69,328.884377144277,2,164.936253568158,38,697.563156252727,57,535.994727164507,76,980.363452341408,89,177.569813095033,51,36.7460225243121,77,186.314722988755,81,631.457982119173,59,603.121678577736,10,821.180050959811,52,754.7791544348,28,128.544578095898,60,507.424680516124,94,414.048027945682,64,201.55888563022,5,319.220568053424,42,997.008788632229,41,361.029719468206,90,520.509841619059,74,287.782403640449,38,257.102011935785,59,179.239611374214,29,437.0455914177,33,638.552404474467,98,832.544129341841,38,405.865946784616,84,521.445678314194,23,113.285202765837,91,733.29541948624,93,375.359690515324,8,464.25443678163,7,776.75342396833,53,46.5650304686278,10,242.77522880584,41,517.455776454881,7,592.346815392375,49,228.129076072946,83,68.8969974871725,19,633.411063347012,58,506.760654971004,17,717.09870826453,98,590.036748442799,9,855.670568998903,74,478.525866754353,3,678.035987075418,47,618.232400622219
19,397,13043,77,409.678946714848,16,627.803017850965,46,432.296390878037,59,48.8290847279131,29,696.57242577523,89,103.712593670934,52,608.529446879402,73,670.671518426389,79,674.303382169455,34,197.607517475262,19,275.629786774516,20,556.21295562014,9,944.257467053831,63,782.397815026343,6,679.254011483863,30,578.697415068746,26,683.138980995864,7,631.960751954466,84,281.558966962621,21,364.168837899342,73,458.879797020927,49,312.252376694232,37,184.446402359754,75,745.275783585384,25,414.046982768923,69,914.643222233281,8,47.7912058122456,1,487.950082868338,12,949.759569717571,78,850.5002213642,78,745.466782711446,90,674.829447641969,77,23.2103280723095,54,198.29956186004,37,170.840542996302,67,475.535269826651,60,957.424673018977,62,773.939645383507,41,356.88622132875,38,304.804676910862,97,975.211290176958,28,251.850616186857,97,959.866085089743,98,350.65876157023,48,344.316019676626,95,961.590161547065,34,941.047569504008,88,253.738961182535,48,882.408371195197,93,313.652995275334,53,717.612394364551,28,852.267715148628,49,913.885581772774,39,664.155289763585,19,270.684770774096,34,423.965579364449,86,652.507914928719,42,515.025150962174,18,52.1019422449172,9,540.981359081343,100,30.5045077111572,69,502.356271957979,91,616.856472333893,88,440.726224100217,29,842.133425874636,90,772.869067266583,6,471.216107485816,34,803.91494370997,69,976.237015100196,58,613.904702477157,83,934.55404182896,94,101.043086033314,25,876.384218921885,100,692.137185484171,23,238.648399710655,70,101.081472821534,30,64.7972337901592,23,720.38477868773,68,97.6212760433555,55,585.927583044395,93,565.307882381603,98,702.405727934092,43,329.065750585869,85,419.669569469988,46,264.667434850708,6,995.248448103666,62,788.106449646875,4,104.543412802741,88,692.670140182599,59,852.448064368218
20,847,38851,44,169.908937998116,80,143.654511542991,4,740.421356400475,73,957.420960534364,26,181.900051655248,14,678.289398783818,51,448.832876747474,31,298.916226485744,44,119.095693575218,3,869.06063160859,87,103.7037295755,19,385.856905486435,89,860.291979042813,31,945.54847269319,91,155.998810427263,36,67.3475491348654,74,268.965439405292,98,836.339142872021,31,201.564150163904,40,681.149031035602,98,82.6281043700874,3,49.9322989489883,21,122.711992589757,18,739.417255856097,99,464.254698948935,5,942.014252999797,89,308.398125926033,3,440.84109691903,56,669.294092571363,79,416.137987282127,68,695.480048656464,88,529.382523382083,76,866.800969932228,95,347.621910506859,80,726.554092019796,83,239.38975459896,67,447.956561110914,55,380.772982724011,94,365.759218344465,24,559.222728479654,14,516.196240205318,23,121.140283532441,85,629.167634993792,66,219.590996392071,88,142.631681170315,75,420.86186632514,19,785.851181251928,22,136.261888314039,18,947.913565905765,70,763.101117918268,8,85.5832493398339,25,419.858274515718,53,14.3693180289119,31,912.048965459689,39,502.761321607977,41,288.671663030982,64,242.601946927607,76,902.329795295373,17,850.846934597939,39,720.255665946752,45,981.025808257982,45,547.618582146242,62,900.193334091455,90,926.533090882003,13,987.071790033951,57,141.3556963671,90,741.2478486076,71,573.693016311154,58,178.084151120856,47,692.049690522254,20,495.052564889193,47,618.266461184248,81,908.69155083783,37,289.025984704494,36,205.654976889491,53,823.438755935058,26,220.322516048327,55,619.978638365865,65,381.182278739288,57,143.663211492822,93,45.1541659422219,11,919.653716962785,35,991.38596910052,91,312.330882996321,98,180.438099894673,84,203.712075017393,26,890.851641306654,44,618.08456084691,95,350.798723753542,29,807.778410613537
21,621,29671,51,172.981675714254,75,938.730962341651,31,887.891653459519,2,379.321713699028,3,881.500049028546,68,770.887636113912,10,972.91571367532,9,525.150553556159,32,529.776687733829,47,916.036105249077,65,49.7913204599172,35,129.894013749436,1,811.998403631151,59,29.2500667273998,38,163.499703397974,92,520.300401607528,19,869.124606717378,80,199.116971809417,87,921.836638590321,97,856.932604452595,30,395.632341736928,62,510.582270100713,20,828.136377967894,94,539.705816656351,30,249.975064769387,90,267.56406435743,63,482.413451187313,13,994.72302920185,75,958.764330018312,68,219.389878446236,95,615.850582486019,36,880.016186507419,63,522.030945634469,21,481.904339976609,58,109.845268540084,50,329.306063475087,68,215.877622133121,72,208.471276797354,56,988.339488161728,61,243.9094777219,62,10.6232748366892,50,51.703296136111,91,249.577622162178,22,568.281888728961,20,535.76566814445,83,522.229720372707,89,80.2083623129874,54,767.404552781954,7,428.065644577146,24,447.989039355889,74,318.938373820856,30,87.77547464706,33,107.183021027595,34,764.061744092032,28,37.2692355886102,56,199.300499400124,14,429.025188088417,99,160.954097285867,12,561.990545131266,84,431.317603215575,69,487.787511898205,84,317.812092369422,62,133.265373064205,58,831.841866951436,41,814.981132978573,74,877.098374301568,13,546.848750207573,83,73.716516373679,76,253.917291760445,13,359.708083793521,14,153.951431624591,50,321.372114587575,78,606.076335534453,3,531.039162073284,35,507.65338470228,68,35.0226541049778,42,564.914386719465,42,277.2595314309,25,968.26051431708,53,74.5553656015545,80,639.038502471521,83,123.513632919639,30,889.817241812125,92,888.296139426529,48,816.343390149996,20,559.256026288494,87,406.835018424317,20,517.80267059803,46,969.903278164566,11,699.597349157557
22,956,8155,82,690.704399021342,79,885.203411569819,24,677.828944288194,84,414.680054178461,2,514.164762105793,46,789.190327515826,27,621.819057036191,80,38.6361831333488,54,517.346683889627,84,305.518686538562,49,889.340262627229,38,937.615963397548,52,726.056924555451,77,608.535931212828,72,629.987851018086,16,923.851527273655,69,584.948768373579,93,391.406038543209,38,650.605609640479,53,909.742529736832,95,709.335462888703,16,820.905476808548,43,416.117443237454,44,205.200711032376,63,4.81915357522666,67,696.255387505516,50,562.436398351565,89,712.021464016289,70,586.874190252274,99,166.052036685869,48,729.638108052313,82,737.946828594431,54,847.191258333623,46,747.600849019364,27,516.224752180278,61,905.56723694317,16,890.408355044201,10,287.650276673958,11,321.406000759453,26,293.581118574366,74,433.303434401751,21,190.582126146182,76,60.2129583712667,7,778.237284626812,94,739.930690033361,71,828.265961026773,66,499.769482528791,33,370.222070021555,17,705.001385649666,34,498.245505150408,7,873.349828878418,59,391.702048014849,9,443.982676835731,24,289.256959455088,32,43.5670921579003,52,246.218224754557,34,387.374676065519,57,849.017049884424,32,789.678974077106,48,283.066289732233,8,516.496009659022,68,557.716214796528,18,39.0295709948987,28,380.246157990769,95,141.075046733022,54,899.869179585949,53,692.793219350278,69,397.715753177181,10,240.599140292034,85,843.593940138817,85,978.111169999465,6,2.22514546476305,33,118.549559498206,98,520.872358931229,58,46.5696237515658,0,920.087172184139,98,663.853238336742,74,70.6932079046965,10,670.696857850999,36,385.956743732095,41,905.85839888081,22,949.235093779862,64,429.847476771101,47,695.521742803976,83,513.561611063778,31,878.615234745666,97,523.594257188961,51,586.959863780066,86,864.830314181745,86,615.305666811764
23,649,45799,88,976.930219912902,14,385.530133731663,12,834.054169012234,36,813.984404783696,13,10.7644516974688,20,408.265398349613,73,724.751429166645,49,931.02166778408,63,415.205933619291,4,735.193753847852,93,787.536684423685,32,294.303396018222,72,788.215764798224,25,779.943647095934,13,380.03130722791,97,592.937154695392,95,627.27242265828,40,638.714763801545,50,349.839215632528,13,31.9563287775964,78,554.62222546339,43,971.111614722759,18,351.741331862286,25,248.413389082998,48,74.5198307558894,24,514.581906143576,78,373.734182212502,29,466.516782063991,85,305.537710199133,50,947.610318660736,58,119.701671646908,48,248.447053832933,51,360.885454341769,97,292.182334000245,96,4.36311587691307,72,447.709595784545,16,302.805058192462,82,493.161210324615,9,34.9410874769092,13,167.167328763753,18,993.194985669106,35,345.739152282476,33,79.8519970849156,51,139.563705772161,54,184.790478087962,28,960.360567551106,89,877.675574971363,39,82.2237101383507,57,949.008417781442,15,625.087747350335,45,527.086124522611,28,414.317327085882,43,448.63450480625,73,258.70866025798,29,109.495752491057,84,272.800078382716,20,130.815325072035,88,153.578272787854,85,189.614302711561,31,722.186262020841,68,412.196401506662,83,375.329906120896,84,973.193173995242,9,886.252157157287,59,906.864813296124,84,403.315302217379,39,439.166574273258,97,907.19223045744,83,406.245928024873,22,357.387672876939,19,129.690272267908,50,484.658224973828,49,751.378898276016,63,326.116744196042,45,190.724981250241,74,744.367957813665,21,188.614079263061,81,117.25039803423,28,414.303237339482,34,747.577012749389,82,552.584040444344,94,178.560013882816,51,271.802392788231,25,157.557784346864,100,578.383966581896,44,436.947640497237,36,161.420290125534,48,487.776028225198,80,10.0381525699049,64,594.606822356582
24,266,32749,7,198.290199972689,88,952.846876112744,72,461.387230781838,30,40.8462469931692,96,850.588782690465,100,36.2692214548588,92,694.061130983755,98,880.473936675116,19,959.649929311126,19,1.29927997477353,32,986.964874900877,56,758.382729254663,39,372.039298526943,63,755.22431707941,17,149.80036416091,43,628.53116588667,66,692.57629965432,24,606.13080766052,28,531.865445896983,69,85.0979145616293,59,304.780903272331,24,469.401107169688,12,862.613483797759,52,977.009834256023,18,685.32423232682,9,715.534540591761,55,921.754366485402,38,561.020720051602,27,391.187852714211,21,996.602640720084,45,637.171456357464,66,545.10032152757,85,630.280659068376,55,320.679381722584,59,591.752703534439,51,792.801577830687,42,649.471851531416,52,200.987572548911,77,825.767986942083,40,151.383918011561,88,40.79012083821,22,694.330535363406,39,405.999870272353,82,141.862040152773,3,201.987423701212,44,247.180435340852,98,625.754562672228,98,108.873216900975,56,760.917424689978,29,243.753040209413,80,794.300540583208,75,206.191747449338,13,529.800617601722,73,501.932265469804,8,832.196909701452,37,821.995055768639,10,93.1027841288596,62,186.428577871993,55,19.0346895251423,47,180.584990885109,2,236.700846813619,35,808.771065436304,79,724.864962743595,36,912.359266541898,48,83.3142502233386,75,820.752299390733,16,525.301668560132,12,999.983065528795,94,712.140678428113,76,95.349847804755,82,214.628202375025,4,770.468893926591,74,795.497435377911,63,528.84439076297,3,82.6897223014385,92,443.092704052106,19,885.069710435346,57,481.691525084898,32,520.087208366022,85,196.474342839792,75,309.993248200044,78,492.1020984184,42,301.398571114987,70,236.714384518564,0,947.418107884005,28,879.570448072627,82,180.521177127957,60,50.1141366548836,69,467.349270125851,69,294.996586861089
